Unnamed: 0,Age_Group_18-25,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Gender_Female,Gender_Male,Avg_Transaction_Amount,Add_to_Cart,Browse,Login,Purchase,Label
2485,False,False,False,False,False,False,True,793.8814014617036,3,2,4,4,No Fraud
2486,False,True,False,False,False,True,False,581.2072373649594,1,5,4,4,No Fraud
2487,False,False,False,True,False,True,False,555.1535625436954,4,2,4,6,No Fraud
2488,False,False,False,False,True,True,False,165.5006522896041,0,1,1,6,No Fraud
2489,True,False,False,False,False,True,False,314.87050930412465,1,4,3,6,No Fraud
2490,False,False,True,False,False,False,False,799.7925853586728,3,2,4,3,No Fraud
2491,True,False,False,False,False,True,False,902.1338469302447,2,9,2,4,No Fraud
2492,True,False,False,False,False,True,False,576.2068129476816,0,3,4,2,Fraud
2493,False,False,True,False,False,True,False,418.0090567263358,0,9,4,5,No Fraud
2494,False,False,False,False,False,True,False,153.94888725778975,1,4,3,5,No Fraud
2495,False,False,False,False,True,False,True,713.9606734597064,1,7,2,6,No Fraud
2496,False,False,False,True,False,False,False,350.6019496176543,3,7,1,1,No Fraud
2497,False,False,True,False,False,True,False,149.51234349293213,4,6,2,4,No Fraud
2498,False,False,False,True,False,False,False,699.2665561887599,1,8,4,5,Fraud
2499,False,False,False,False,False,True,False,537.1478141803825,1,6,1,3,No Fraud
2500,False,True,False,False,False,False,False,110.76593473155154,1,9,1,3,No Fraud
2501,False,False,False,False,False,True,False,199.83163519571235,3,5,1,6,No Fraud
2502,False,False,True,False,False,False,True,729.2817363213497,2,3,1,3,Fraud
2503,False,False,False,False,False,False,True,157.30419975920967,4,5,1,1,No Fraud
2504,True,False,False,False,False,True,False,879.3667583586912,3,4,3,5,No Fraud
2505,False,True,False,False,False,True,False,380.1936496779394,1,3,4,5,Fraud
2506,True,False,False,False,False,True,False,179.79982339278217,2,1,1,5,Fraud
2507,False,False,False,False,True,True,False,783.7816403512589,1,8,4,3,No Fraud
2508,True,False,False,False,False,True,False,571.9845110077214,3,4,3,6,No Fraud
2509,True,False,False,False,False,False,True,375.97602914136786,0,3,3,3,No Fraud
2510,False,True,False,False,False,True,False,465.4885075023412,1,4,3,1,No Fraud
2511,False,False,False,False,False,True,False,119.2711560443433,2,1,2,6,Fraud
2512,False,False,False,False,False,True,False,696.4286837854861,4,6,2,2,Fraud
2513,False,False,True,False,False,True,False,429.1963200671001,0,3,1,5,Fraud
2514,False,False,True,False,False,True,False,742.6338127553167,1,8,3,1,Fraud
2515,False,True,False,False,False,False,True,665.3540313572925,1,5,2,3,No Fraud
2516,False,False,False,False,False,False,False,686.1287673187642,2,9,3,2,Fraud
2517,False,False,False,False,False,False,False,813.6034399039892,0,9,2,4,Fraud
2518,False,False,False,False,True,False,True,668.042270538626,0,2,3,2,Fraud
2519,True,False,False,False,False,True,False,476.8533363177032,0,5,2,1,No Fraud
2520,False,False,False,False,False,True,False,450.934805561172,1,7,4,2,No Fraud
2521,False,False,False,False,False,False,False,207.62389608837023,0,7,1,3,Fraud
2522,False,True,False,False,False,True,False,801.4990718406176,1,3,1,2,Fraud
2523,False,True,False,False,False,False,True,784.9975975791596,1,7,4,3,No Fraud
2524,False,False,False,False,False,False,False,321.6685303769711,0,7,1,2,No Fraud
2525,False,False,False,False,False,False,True,876.4137214283302,3,4,3,1,No Fraud
2526,False,True,False,False,False,False,False,630.1029320115654,4,7,1,4,Fraud
2527,False,False,False,False,False,False,False,530.8181581551105,4,8,1,5,No Fraud
2528,False,False,False,False,False,False,True,115.74667146294628,3,3,2,2,No Fraud
2529,False,True,False,False,False,True,False,444.46706727788467,0,2,2,4,Fraud
2530,False,True,False,False,False,False,True,676.6036914120967,1,9,4,2,No Fraud
2531,False,False,True,False,False,False,True,180.7730539195451,2,7,2,6,No Fraud
2532,False,False,False,False,False,True,False,513.6105779987934,3,1,4,4,No Fraud
2533,False,False,False,False,True,True,False,994.0923562254366,4,9,1,3,No Fraud
2534,True,False,False,False,False,True,False,744.8847734881608,4,5,2,4,No Fraud
2535,False,False,False,False,False,True,False,592.1837987514439,1,2,2,5,No Fraud
2536,False,False,False,False,False,False,False,579.7295964451689,4,7,1,4,No Fraud
2537,False,False,True,False,False,True,False,139.38857403237498,4,9,2,5,No Fraud
2538,False,False,False,False,False,False,False,961.5829936671424,1,3,3,5,No Fraud
2539,False,True,False,False,False,True,False,935.3598942565387,0,4,2,4,No Fraud
2540,False,False,False,False,True,True,False,714.1642396079019,4,9,3,5,No Fraud
2541,False,True,False,False,False,False,True,189.11048471339495,0,2,4,5,No Fraud
2542,True,False,False,False,False,False,False,287.05050707449436,2,4,2,6,No Fraud
2543,True,False,False,False,False,True,False,265.51858228802666,0,5,2,3,No Fraud
2544,False,True,False,False,False,True,False,567.620636591097,1,4,3,1,No Fraud
2545,False,False,False,False,False,True,False,287.023487051787,1,7,1,3,No Fraud
2546,False,False,False,True,False,True,False,726.2205053897784,1,6,4,1,No Fraud
2547,False,False,False,False,False,False,True,590.7068973724502,4,9,4,1,No Fraud
2548,False,False,False,True,False,False,False,115.89235933838994,3,4,3,3,No Fraud
2549,False,True,False,False,False,True,False,769.6515133320863,4,9,1,5,Fraud
2550,True,False,False,False,False,True,False,269.94586298855364,0,1,2,6,No Fraud
2551,False,False,False,False,False,False,True,842.3966077126092,2,6,1,3,Fraud
2552,True,False,False,False,False,True,False,419.54089341068106,2,7,1,5,No Fraud
2553,False,False,False,False,False,False,False,404.7577119834728,2,9,3,3,No Fraud
2554,False,False,True,False,False,True,False,110.63560220038949,2,1,1,3,No Fraud
2555,False,True,False,False,False,False,False,988.9560846307154,3,1,1,6,Fraud
2556,False,False,True,False,False,True,False,650.8039052546774,2,2,3,2,No Fraud
2557,False,True,False,False,False,True,False,480.45714956739164,4,6,1,4,Fraud
2558,False,True,False,False,False,False,False,186.95926401520512,2,3,1,3,No Fraud
2559,False,False,False,False,False,False,True,729.2332577359151,1,6,4,4,No Fraud
2560,False,True,False,False,False,True,False,354.45742299274497,0,2,3,5,No Fraud
2561,False,False,False,False,False,True,False,989.4527365379761,4,6,3,2,Fraud
2562,False,False,False,True,False,False,False,955.4926232343907,3,7,3,6,Fraud
2563,True,False,False,False,False,True,False,761.7670109225097,4,6,1,2,No Fraud
2564,True,False,False,False,False,True,False,973.9647372546721,1,2,4,1,Fraud
2565,True,False,False,False,False,True,False,195.07047620838654,2,5,4,6,No Fraud
2566,False,True,False,False,False,False,True,351.92382448289067,2,6,2,6,No Fraud
2567,False,False,False,True,False,False,True,327.91895991206115,3,8,3,4,No Fraud
2568,False,False,False,True,False,True,False,164.81139261337225,0,9,4,2,No Fraud
2569,False,False,False,True,False,False,False,975.0039381743103,2,5,4,5,Fraud
2570,False,False,False,False,False,False,True,153.97667798220448,3,7,4,1,No Fraud
2571,False,False,False,False,False,True,False,871.0200135948967,2,4,3,2,No Fraud
2572,False,False,False,False,False,True,False,791.3452821191553,4,5,1,5,Fraud
2573,False,False,True,False,False,True,False,438.28037872431355,3,1,2,4,No Fraud
2574,False,False,False,True,False,False,True,116.92662636681908,3,3,2,5,Fraud
2575,False,False,False,False,False,False,True,105.48631448368256,3,2,1,5,No Fraud
2576,False,False,False,False,True,False,True,283.59445662453095,2,6,3,5,No Fraud
2577,True,False,False,False,False,True,False,544.4889220304137,3,9,4,3,Fraud
2578,False,False,True,False,False,True,False,512.1189803666362,4,3,1,6,Fraud
2579,True,False,False,False,False,False,False,626.7633189084347,0,2,2,2,Fraud
2580,False,False,True,False,False,True,False,794.7633786946859,0,2,3,5,Fraud
2581,False,False,False,False,False,False,False,439.61915337418515,1,6,4,1,No Fraud
2582,False,False,False,True,False,False,True,244.32732595838564,4,6,2,3,No Fraud
2583,False,False,False,True,False,False,False,820.0440251455816,4,5,2,5,Fraud
2584,False,False,False,False,False,True,False,399.42161319808974,3,9,2,5,Fraud
2585,False,False,False,False,False,True,False,358.19370801401567,1,7,4,6,No Fraud
2586,False,False,False,False,False,True,False,787.8808345863118,4,7,2,2,No Fraud
2587,False,False,True,False,False,False,False,940.72549427483,4,1,3,3,No Fraud
2588,False,False,True,False,False,False,False,923.4651538096812,4,2,3,5,No Fraud
2589,False,False,False,False,True,False,False,223.69818327146072,2,3,4,5,No Fraud
2590,False,False,False,False,False,True,False,552.8423381223697,4,5,3,4,Fraud
2591,False,False,False,False,False,True,False,183.58325535535607,2,4,1,1,Fraud
2592,True,False,False,False,False,False,True,964.8783630157598,4,8,3,1,Fraud
2593,False,False,False,False,False,True,False,293.70509728915545,0,4,2,2,No Fraud
2594,False,False,False,False,False,False,False,277.6866172891972,2,6,2,3,No Fraud
2595,False,True,False,False,False,False,True,899.9971057058315,2,9,3,6,Fraud
2596,True,False,False,False,False,False,True,971.0654996097685,3,2,3,6,No Fraud
2597,False,False,True,False,False,True,False,727.869033365731,4,8,4,5,No Fraud
2598,False,False,True,False,False,False,False,208.9045303293024,1,5,4,6,No Fraud
2599,False,False,False,False,True,False,True,537.2700494866065,1,6,1,3,Fraud
2600,False,True,False,False,False,False,False,834.9445846554434,1,3,3,2,Fraud
2601,False,False,False,True,False,False,True,615.2294653374207,1,8,1,4,Fraud
2602,False,False,False,True,False,True,False,219.33536925550118,0,2,3,2,No Fraud
2603,False,False,False,False,False,True,False,254.69897455290504,1,1,1,1,No Fraud
2604,False,False,False,False,False,False,True,877.7275082513246,3,1,3,4,No Fraud
2605,True,False,False,False,False,False,True,574.3262473187351,1,8,3,5,Fraud
2606,False,False,False,True,False,False,False,735.2530963900412,3,2,3,2,No Fraud
2607,False,False,False,False,False,False,True,435.7562736097583,2,5,1,3,No Fraud
2608,False,False,False,False,False,False,False,579.2370246269573,4,2,2,3,Fraud
2609,False,True,False,False,False,False,False,979.3928263489225,1,4,4,1,Fraud
2610,False,False,False,False,True,True,False,396.73273327132426,3,9,4,1,No Fraud
2611,False,False,True,False,False,True,False,707.309674757447,3,2,1,6,No Fraud
2612,False,False,True,False,False,False,False,255.2550014757068,4,4,3,1,No Fraud
2613,False,False,False,False,False,True,False,209.56589673429997,2,5,2,1,No Fraud
2614,False,False,True,False,False,False,True,805.2761001331268,1,5,1,5,No Fraud
2615,False,False,False,False,False,True,False,859.697388988449,3,5,1,4,No Fraud
2616,False,True,False,False,False,True,False,701.4805258144739,1,2,4,6,Fraud
2617,True,False,False,False,False,True,False,242.37625379002756,0,8,4,1,No Fraud
2618,True,False,False,False,False,True,False,316.5291690782847,3,5,2,2,No Fraud
2619,False,True,False,False,False,False,False,920.0581372856004,2,6,3,5,No Fraud
2620,False,False,False,False,False,True,False,359.8336439197807,4,8,2,4,No Fraud
2621,False,False,False,False,True,True,False,836.9744645774058,3,8,4,5,No Fraud
2622,False,False,True,False,False,True,False,357.34356001936146,0,7,3,3,No Fraud
2623,False,False,False,False,False,True,False,945.5163123910911,4,8,2,5,Fraud
2624,False,True,False,False,False,False,True,923.0076215533027,2,7,1,6,No Fraud
2625,True,False,False,False,False,True,False,138.93685626590917,1,6,1,5,No Fraud
2626,False,True,False,False,False,True,False,793.3725881806678,1,5,1,3,No Fraud
2627,False,False,True,False,False,False,True,252.51558421096635,3,5,3,3,No Fraud
2628,False,False,False,True,False,True,False,293.74446331574336,4,8,3,3,No Fraud
2629,False,False,False,False,False,False,True,513.8606910983283,0,1,4,6,Fraud
2630,False,True,False,False,False,True,False,618.6863347745051,0,2,2,6,Fraud
2631,True,False,False,False,False,True,False,393.21974707344276,2,1,3,5,No Fraud
2632,False,False,False,True,False,False,False,617.8450289987883,4,7,3,3,Fraud
2633,True,False,False,False,False,True,False,253.59253420702294,4,9,2,1,No Fraud
2634,False,False,False,False,False,False,True,120.10388894293337,1,7,4,2,Fraud
2635,False,False,False,False,False,False,False,614.1019495255869,2,9,3,2,No Fraud
2636,True,False,False,False,False,False,False,565.673733966087,2,4,2,3,No Fraud
2637,False,False,False,False,False,False,False,720.6885676683324,2,7,3,4,No Fraud
2638,False,False,True,False,False,True,False,684.839855771042,4,7,3,5,Fraud
2639,False,False,False,False,True,True,False,907.7377422105599,1,2,4,2,Fraud
2640,True,False,False,False,False,False,False,513.5217581453912,2,2,1,6,Fraud
2641,False,False,False,True,False,True,False,107.53252722364782,1,8,3,6,Fraud
2642,False,True,False,False,False,False,True,667.5874134371686,2,2,4,1,Fraud
2643,False,False,False,False,False,True,False,707.6191866428966,4,1,2,4,Fraud
2644,False,False,False,False,False,True,False,569.3454904563728,1,1,2,4,No Fraud
2645,False,False,False,True,False,True,False,720.3743832170941,3,1,1,1,Fraud
2646,True,False,False,False,False,False,False,391.22543191253743,2,6,2,5,No Fraud
2647,False,False,False,False,False,True,False,233.92747287197128,4,5,1,5,Fraud
2648,False,True,False,False,False,True,False,698.0982975607659,1,7,3,3,No Fraud
2649,False,False,True,False,False,False,False,320.66778629397584,0,3,1,1,Fraud
2650,False,False,False,False,False,True,False,510.68431835578434,4,5,3,1,No Fraud
2651,False,True,False,False,False,True,False,542.4604575504837,4,2,2,6,No Fraud
2652,False,False,False,False,False,False,True,529.4795954215497,0,9,1,1,No Fraud
2653,False,True,False,False,False,True,False,638.6042293119602,0,9,4,3,No Fraud
2654,True,False,False,False,False,True,False,126.50833803327296,3,4,2,2,No Fraud
2655,False,False,False,False,False,False,True,990.7142454370793,3,2,2,5,No Fraud
2656,False,True,False,False,False,False,True,744.6794265447141,3,8,2,3,No Fraud
2657,False,False,False,False,False,True,False,482.8490036188864,4,4,2,3,Fraud
2658,False,True,False,False,False,False,False,272.1970272612199,4,5,2,6,No Fraud
2659,False,False,False,False,True,True,False,172.15959019902067,4,4,4,3,No Fraud
2660,False,False,False,False,False,True,False,704.9713785635097,3,2,4,6,No Fraud
2661,False,False,False,False,False,True,False,385.26005346270244,1,6,4,6,No Fraud
2662,False,False,True,False,False,False,False,306.5306124248812,4,1,1,1,Fraud
2663,True,False,False,False,False,True,False,441.9589484011001,4,8,2,3,No Fraud
2664,False,False,False,False,False,True,False,633.6307790269391,4,1,1,2,Fraud
2665,True,False,False,False,False,True,False,704.5346950156011,3,5,1,4,Fraud
2666,True,False,False,False,False,True,False,680.6530624190772,2,9,1,3,No Fraud
2667,False,False,False,False,False,True,False,876.9390251427762,3,1,2,6,No Fraud
2668,False,True,False,False,False,True,False,296.88168796310373,2,7,2,2,No Fraud
2669,False,False,True,False,False,False,True,673.071546877422,3,7,1,6,Fraud
2670,False,False,False,False,True,True,False,191.00293856748468,1,5,2,1,No Fraud
2671,False,True,False,False,False,False,False,593.14122090926,1,4,1,4,Fraud
2672,False,False,False,False,False,True,False,625.5625622407041,4,9,2,5,No Fraud
2673,False,True,False,False,False,False,False,294.61356904075626,3,5,2,5,No Fraud
2674,False,False,True,False,False,False,False,452.52381699211315,2,1,1,1,No Fraud
2675,False,False,False,False,False,True,False,844.4736006254223,2,9,4,1,No Fraud
2676,True,False,False,False,False,True,False,233.5681483776671,1,5,2,5,No Fraud
2677,False,False,True,False,False,False,False,491.05557785425617,4,9,1,1,No Fraud
2678,True,False,False,False,False,True,False,939.4597640903067,2,8,1,5,No Fraud
2679,True,False,False,False,False,True,False,553.6980349296408,3,7,2,1,No Fraud
2680,False,False,False,False,False,True,False,752.6203406499583,4,6,2,5,No Fraud
2681,False,False,False,True,False,True,False,844.1794355999958,3,9,1,2,No Fraud
2682,True,False,False,False,False,False,False,283.3969373609432,3,4,1,1,No Fraud
2683,False,True,False,False,False,False,True,296.39551197963914,1,5,1,5,No Fraud
2684,False,False,False,False,False,True,False,782.7323104885452,3,1,3,1,Fraud
2685,False,False,False,False,False,False,True,777.9760643587608,0,7,2,5,Fraud
2686,True,False,False,False,False,False,False,154.16498857565716,4,6,3,5,No Fraud
2687,False,False,False,False,False,True,False,390.24841662546794,0,7,1,6,Fraud
2688,False,False,False,False,False,True,False,458.6792427175942,3,1,3,6,No Fraud
2689,False,False,False,False,True,True,False,846.1363631240383,3,7,4,4,Fraud
2690,False,False,False,True,False,True,False,479.6760298867637,1,7,1,1,No Fraud
2691,False,True,False,False,False,True,False,933.3360013629194,1,8,4,2,No Fraud
2692,False,True,False,False,False,True,False,996.9469994265761,1,2,3,3,No Fraud
2693,False,False,False,False,False,True,False,802.6535491249147,1,1,4,3,No Fraud
2694,True,False,False,False,False,False,False,699.7480206105317,2,1,3,6,Fraud
2695,True,False,False,False,False,True,False,452.7074493884105,1,8,2,1,No Fraud
2696,False,True,False,False,False,True,False,160.33550144683005,3,7,2,6,No Fraud
2697,False,False,False,False,False,False,True,615.8248807565175,3,9,3,5,Fraud
2698,False,True,False,False,False,False,False,425.5344149895918,4,2,1,5,No Fraud
2699,False,False,True,False,False,True,False,415.8082682491092,0,4,2,2,No Fraud
2700,False,False,True,False,False,True,False,718.938327438492,2,8,3,1,No Fraud
2701,False,False,False,False,False,False,False,517.2754227369721,2,6,1,3,No Fraud
2702,False,False,False,False,True,True,False,776.884460294305,4,2,2,2,No Fraud
2703,False,False,False,False,False,True,False,458.3559004168412,4,2,3,1,No Fraud
2704,False,False,True,False,False,True,False,235.77704693790636,1,7,1,1,No Fraud
2705,False,False,False,False,True,True,False,515.2127735712219,4,9,1,6,No Fraud
2706,False,False,False,False,False,True,False,955.9112628928269,2,8,3,6,Fraud
2707,False,False,False,False,False,True,False,821.3721662049024,0,2,4,1,No Fraud
2708,False,False,True,False,False,True,False,285.17432956603005,0,3,4,4,No Fraud
2709,False,False,False,False,True,False,False,452.17045148044843,2,8,4,2,No Fraud
2710,False,False,False,False,False,True,False,935.012885698484,1,4,4,1,No Fraud
2711,False,True,False,False,False,False,True,211.32915285390985,0,6,1,6,No Fraud
2712,True,False,False,False,False,False,False,328.5552176784424,0,2,4,2,No Fraud
2713,False,False,False,False,False,True,False,336.0003812847067,1,1,3,3,No Fraud
2714,True,False,False,False,False,True,False,613.8395880957851,0,6,1,1,Fraud
2715,False,False,False,False,False,True,False,469.6599877401905,3,8,4,5,No Fraud
2716,True,False,False,False,False,False,False,171.8836065966699,2,5,3,1,No Fraud
2717,True,False,False,False,False,False,False,666.263309119377,0,1,2,1,No Fraud
2718,False,False,False,False,False,True,False,189.17007806813518,0,2,1,2,No Fraud
2719,False,False,False,True,False,True,False,645.7734387811703,1,3,3,2,No Fraud
2720,True,False,False,False,False,False,True,556.3075422034233,0,2,4,6,No Fraud
2721,True,False,False,False,False,False,False,544.3017946527814,1,9,3,4,No Fraud
2722,False,False,False,True,False,False,False,160.74662076930684,2,2,1,1,Fraud
2723,False,True,False,False,False,True,False,675.2984021951822,3,3,2,6,No Fraud
2724,False,False,False,False,False,False,False,488.18823273039766,4,9,4,3,Fraud
2725,False,False,True,False,False,True,False,469.9955100571179,2,3,3,2,Fraud
2726,True,False,False,False,False,True,False,636.8062567766831,0,8,2,4,No Fraud
2727,False,False,False,False,False,False,True,645.6232539518927,3,8,1,5,No Fraud
2728,False,False,False,False,False,True,False,113.52996618578968,4,3,4,5,No Fraud
2729,False,False,False,False,False,True,False,212.703311082886,4,3,2,4,No Fraud
2730,False,False,True,False,False,False,True,312.86639876024856,0,8,1,6,No Fraud
2731,False,False,False,False,True,True,False,710.1796000113812,4,3,4,5,No Fraud
2732,False,False,False,False,False,False,False,619.0670143266467,4,4,3,1,No Fraud
2733,False,False,False,False,False,False,True,781.8662191462784,2,5,2,2,No Fraud
2734,True,False,False,False,False,True,False,766.5470249894713,2,7,1,3,No Fraud
2735,False,False,False,False,False,True,False,867.8645822855357,4,1,3,5,No Fraud
2736,False,False,False,False,False,True,False,439.1333751451725,1,8,4,1,No Fraud
2737,True,False,False,False,False,False,False,410.5574795649725,0,3,2,6,Fraud
2738,False,True,False,False,False,False,True,847.9138627481169,1,7,1,2,Fraud
2739,True,False,False,False,False,False,False,313.84138048046606,1,3,2,1,Fraud
2740,False,False,False,False,False,True,False,515.0551363062463,4,9,3,1,No Fraud
2741,True,False,False,False,False,True,False,274.89308682002473,0,5,3,6,No Fraud
2742,False,True,False,False,False,True,False,922.4566679252922,1,3,1,2,No Fraud
2743,False,False,False,False,True,True,False,467.0227117869628,2,3,2,5,No Fraud
2744,False,False,False,False,False,False,True,291.2382084077455,2,4,2,5,No Fraud
2745,False,False,False,True,False,True,False,722.8120515120207,0,5,3,1,Fraud
2746,False,False,False,False,False,True,False,320.1802103894308,1,5,2,4,No Fraud
2747,True,False,False,False,False,False,False,949.153242853201,3,8,2,5,Fraud
2748,False,True,False,False,False,False,True,430.8553133284703,3,6,2,1,No Fraud
2749,False,False,False,False,False,True,False,698.1766408916534,0,5,1,6,No Fraud
2750,True,False,False,False,False,False,False,410.720438041672,0,2,3,3,No Fraud
2751,False,False,False,True,False,True,False,826.5210246941264,3,5,4,3,No Fraud
2752,True,False,False,False,False,False,True,907.2304669204982,1,7,1,4,No Fraud
2753,False,True,False,False,False,True,False,809.1265234733075,1,3,3,6,No Fraud
2754,False,False,False,False,False,False,False,863.649116854768,4,7,1,1,Fraud
2755,False,False,False,False,False,True,False,191.69274514387237,0,1,4,3,No Fraud
2756,False,True,False,False,False,True,False,931.6582093297598,1,6,1,6,Fraud
2757,False,False,True,False,False,False,False,661.8706559877523,3,1,1,5,No Fraud
2758,False,False,False,False,False,False,True,882.2957789495797,3,7,4,1,No Fraud
2759,False,False,False,False,False,False,True,715.9930877668739,2,6,2,4,No Fraud
2760,False,True,False,False,False,True,False,281.6629016893394,1,1,3,4,No Fraud
2761,True,False,False,False,False,True,False,648.5995914811089,4,9,4,5,Fraud
2762,False,True,False,False,False,False,True,181.85161575082688,4,5,1,3,Fraud
2763,False,False,False,False,True,True,False,726.1507271963428,0,7,2,6,Fraud
2764,True,False,False,False,False,True,False,468.10102697251546,2,1,1,3,Fraud
2765,False,False,True,False,False,True,False,236.55985579018807,3,8,2,4,No Fraud
2766,False,True,False,False,False,False,False,981.3068342815726,3,8,1,2,No Fraud
2767,False,False,False,False,False,False,False,910.975981789613,0,9,3,6,No Fraud
2768,True,False,False,False,False,True,False,904.1893420629284,4,2,3,6,No Fraud
2769,True,False,False,False,False,False,False,809.9382757170275,4,6,1,6,No Fraud
2770,True,False,False,False,False,True,False,722.7830126291659,3,5,4,4,No Fraud
2771,False,True,False,False,False,True,False,689.5715322630207,0,6,1,6,Fraud
2772,False,False,False,False,False,False,True,195.48445393346975,1,5,1,4,No Fraud
2773,False,False,False,False,False,True,False,910.5096117866087,2,1,4,1,Fraud
2774,False,False,False,False,False,True,False,893.0155566741494,4,2,4,5,No Fraud
2775,True,False,False,False,False,False,True,773.0673638723681,4,3,1,1,No Fraud
2776,False,False,False,True,False,True,False,934.5834631676103,4,7,2,4,No Fraud
2777,False,False,True,False,False,True,False,597.7751062581929,1,9,3,1,Fraud
2778,False,False,False,False,False,False,True,502.87810124579977,1,2,2,3,No Fraud
2779,False,False,True,False,False,True,False,971.1526619496509,2,1,4,4,Fraud
2780,False,False,False,False,False,False,False,517.7180690178905,4,1,3,3,No Fraud
2781,False,False,True,False,False,False,True,677.1919969604419,3,4,1,3,No Fraud
2782,False,True,False,False,False,True,False,435.75593217259507,4,9,3,5,No Fraud
2783,False,False,False,False,False,True,False,672.6936034177551,2,4,1,3,Fraud
2784,True,False,False,False,False,True,False,748.089096063119,2,3,1,1,No Fraud
2785,True,False,False,False,False,True,False,662.1899727596954,3,8,4,1,No Fraud
2786,False,False,True,False,False,True,False,563.106647094578,1,9,2,6,Fraud
2787,True,False,False,False,False,False,False,370.09971786270955,3,5,4,2,No Fraud
2788,True,False,False,False,False,False,False,679.461108522601,2,2,4,5,No Fraud
2789,False,True,False,False,False,True,False,917.5860057352265,3,4,3,6,Fraud
2790,False,False,False,False,False,False,False,106.22133205270062,4,8,2,6,Fraud
2791,False,True,False,False,False,False,False,220.53612468672134,2,2,2,6,Fraud
2792,False,False,False,True,False,True,False,207.79584264987014,1,9,2,2,Fraud
2793,False,False,False,False,False,False,True,930.8847726035686,1,5,2,3,Fraud
2794,False,False,False,False,False,False,True,696.4729200663533,3,7,3,6,Fraud
2795,True,False,False,False,False,True,False,956.6092958231355,3,5,3,4,Fraud
2796,True,False,False,False,False,True,False,624.5319458911854,3,3,4,1,Fraud
2797,False,True,False,False,False,False,True,515.5596074433283,4,2,4,4,No Fraud
2798,True,False,False,False,False,False,True,813.1086206329262,1,3,2,2,No Fraud
2799,False,False,False,False,False,False,False,244.84804072770208,2,2,4,6,No Fraud
2800,True,False,False,False,False,True,False,443.20430468558925,2,2,3,2,No Fraud
2801,False,False,False,False,False,True,False,519.6468164808014,1,2,4,1,Fraud
2802,False,False,False,False,False,False,False,368.6125550609064,3,2,1,6,No Fraud
2803,False,False,True,False,False,True,False,434.15705116763064,0,8,4,2,No Fraud
2804,False,False,False,False,False,False,False,170.29466823197643,3,5,3,4,No Fraud
2805,False,False,True,False,False,False,False,278.18523050460215,1,9,2,2,No Fraud
2806,False,False,False,False,False,True,False,401.9470482978355,4,5,1,4,No Fraud
2807,False,False,False,False,True,False,True,816.301389909821,3,1,1,6,No Fraud
2808,True,False,False,False,False,False,True,264.2476193585775,2,8,1,3,No Fraud
2809,False,True,False,False,False,True,False,411.9763365858022,4,3,4,6,No Fraud
2810,False,False,False,False,False,False,True,158.42825937724166,1,2,4,5,No Fraud
2811,False,False,False,False,False,True,False,601.3939103439454,0,6,1,1,Fraud
2812,False,False,False,False,False,True,False,650.125799326835,3,4,1,2,No Fraud
2813,False,False,False,False,False,True,False,878.9648171159503,4,4,2,6,No Fraud
2814,False,True,False,False,False,True,False,837.2043986517676,4,9,2,1,No Fraud
2815,False,False,True,False,False,True,False,356.84015921549246,2,8,1,2,Fraud
2816,True,False,False,False,False,True,False,223.25832027087375,3,3,2,3,Fraud
2817,False,False,False,True,False,True,False,240.47486398936337,0,9,3,4,Fraud
2818,False,False,False,False,False,True,False,972.0675487364001,4,1,4,1,No Fraud
2819,False,False,False,False,False,False,False,705.9032326066216,2,7,2,3,Fraud
2820,False,False,False,False,False,False,True,138.31370902291536,3,7,3,3,Fraud
2821,False,False,False,False,True,True,False,223.10132954058514,3,2,4,5,No Fraud
2822,False,False,True,False,False,True,False,537.2200585908602,0,7,2,3,No Fraud
2823,False,False,True,False,False,True,False,287.04592386380784,2,7,4,5,No Fraud
2824,False,False,False,False,False,True,False,823.293086500017,0,9,3,3,No Fraud
2825,False,False,True,False,False,False,True,615.8954058124284,4,6,3,4,No Fraud
2826,True,False,False,False,False,True,False,651.3689870103685,1,9,4,3,Fraud
2827,False,False,True,False,False,False,True,516.5429932442906,1,3,1,6,No Fraud
2828,False,False,False,False,False,False,True,330.45649788368394,0,8,2,4,No Fraud
2829,False,False,False,True,False,True,False,630.4632518822918,0,4,1,2,Fraud
2830,False,False,False,True,False,True,False,745.2730415446586,1,1,3,3,No Fraud
2831,False,False,False,False,True,False,False,433.85326986715023,4,7,4,3,No Fraud
2832,True,False,False,False,False,False,True,554.4492675560518,0,3,2,2,No Fraud
2833,False,False,False,True,False,False,False,855.7155734248299,4,4,2,5,Fraud
2834,False,True,False,False,False,True,False,233.81358564021426,4,3,1,4,No Fraud
2835,False,False,False,True,False,False,True,590.7019773466903,2,6,2,2,No Fraud
2836,True,False,False,False,False,True,False,413.57139564630535,4,1,2,2,No Fraud
2837,False,False,False,False,False,False,False,732.5152823955075,3,7,2,6,No Fraud
2838,False,True,False,False,False,False,True,116.9292188461552,1,8,3,1,No Fraud
2839,True,False,False,False,False,False,True,703.4259698228699,1,3,1,2,No Fraud
2840,False,False,False,False,False,False,True,192.60796061456867,0,9,3,5,Fraud
2841,False,False,False,False,True,True,False,158.2909776942922,0,2,4,5,No Fraud
2842,True,False,False,False,False,False,False,752.1609708627517,2,9,4,5,No Fraud
2843,True,False,False,False,False,False,True,676.3079376136661,2,5,1,4,No Fraud
